id,timestamp_utc,timestamp_unix_ms,source,category,command,transport,success,latency_ms,topic,endpoint,error,details
d0b8aa3b-b059-4729-b6b6-dc82c6710be2,2026-09-17T10:31:23.889Z,1789641083889,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
9960704f-a5e6-413b-a06b-32ef729df1d1,2026-09-17T10:31:55.570Z,1789641115570,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
e2e45de4-3f9d-434e-b341-3d4342151846,2026-09-17T10:32:10.818Z,1789641130818,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
ab1421ea-c593-403b-b107-3060f8c272e5,2026-09-17T10:32:29.308Z,1789641149308,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
0b6c5b71-f08f-4b32-af17-71850ef640cf,2026-09-17T10:32:35.511Z,1789641155511,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
373938bf-80f4-4add-8fcc-91209ec8d826,2026-09-17T10:32:41.024Z,1789641161024,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
38a4aa26-5e7f-47c3-9de3-10cdc326c4df,2026-09-17T10:34:37.369Z,1789641277369,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
529a089b-1b32-401e-b570-f2c13afbb7ef,2026-09-17T10:46:44.866Z,1789642004866,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
a45fb6c0-b98c-409b-b943-9b41823cb055,2026-09-17T11:02:28.840Z,1789642948840,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
00afd5c0-11a5-420e-a204-ca72bd83e1b9,2026-09-17T11:02:43.279Z,1789642963279,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
26daf8c8-9c6c-499a-8025-ff86867aa869,2026-09-17T11:03:13.781Z,1789642993781,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
92b1c3f3-838d-4354-98d7-3345adeba489,2026-09-17T11:03:31.387Z,1789643011387,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
ff85956f-ff2c-4c00-8c57-20c784b0fb5d,2026-09-17T11:04:10.585Z,1789643050585,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
5f794e92-421b-4d0f-923d-bccae424168a,2026-09-17T11:04:10.685Z,1789643050685,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
87b16cd3-7392-45d8-8b79-945a2364f3d2,2026-09-17T11:04:10.693Z,1789643050693,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CHAIR""}}"
